NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads,SL_cycle,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
2,Small,19,11,4.0,3,9.476,4.0,15.2,12.0,19.434825,3,1,8,41.95,2.58,4.73,1.22,0.991,20,25
4,Sedan,17,13,6.0,11,7.625,6.0,22.8,18.0,0.685125,2,17,23,33.27,3.3,4.72,1.06,0.991,21,24
3,Sedan,18,12,6.0,7,9.755,6.0,22.8,18.0,3.42945,1,18,23,24.21,3.54,4.68,1.13,0.988,22,26
3,Sedan,20,11,6.0,11,10.607,6.0,22.8,18.0,3.42945,2,3,8,28.16,1.41,4.67,1.21,0.975,19,23
2,SUV,20,12,13.5,11,8.237,13.5,51.3,40.5,19.434825,2,9,19,30.92,0.88,4.75,1.21,0.964,20,23
5,Small,17,13,4.0,3,7.422,4.0,15.2,12.0,5.4774,2,1,10,27.61,1.03,4.72,0.99,0.965,22,27
2,Sedan,17,10,6.0,3,13.743,6.0,22.8,18.0,0.685125,3,7,16,9.67,2.43,4.65,1.21,0.958,22,24
4,Sedan,17,9,6.0,11,10.937,6.0,22.8,18.0,5.4774,3,17,23,41.92,1.27,4.65,1.03,0.981,23,28
3,Sedan,18,12,6.0,7,10.527,6.0,22.8,18.0,18.696825,3,9,17,19.5,2.19,4.74,1.24,0.977,21,25
2,SUV,19,9,13.5,3,8.069,13.5,51.3,40.5,2.426175,3,19,23,19.47,1.9,4.65,1.13,0.973,21,26
2,Small,20,8,5.0,11,12.974,4.0,15.2,11.0,13.009950000000002,2,5,19,18.12,2.32,4.61,1.23,0.976,21,24
3,Sedan,17,13,6.0,7,11.102,6.0,22.8,18.0,2.426175,1,17,23,7.84,1.77,4.65,0.97,0.93,21,25
5,SUV,19,10,13.5,3,2.387,13.5,51.3,40.5,2.426175,3,4,7,37.87,3.55,4.74,0.98,0.993,20,25
5,Sedan,18,9,6.0,7,9.074,6.0,22.8,18.0,5.4774,1,6,17,33.67,1.55,4.66,0.92,0.981,20,22
5,Small,18,11,7.0,3,17.732,4.0,15.2,9.0,1.33605,2,18,23,30.14,0.86,4.61,1.15,0.962,19,23
1,Sedan,17,12,6.0,11,8.736,6.0,22.8,18.0,5.4774,1,9,10,33.78,1.49,4.61,1.17,0.98,21,24
1,Truck,18,8,17.5,11,14.361,17.5,66.5,52.5,0.685125,2,4,6,38.93,1.97,4.71,1.19,0.987,20,24
1,Small,19,11,5.0,3,12.185,4.0,15.2,11.0,19.434825,1,19,23,21.53,2.38,4.63,1.1,0.981,22,27
1,Truck,17,12,17.5,11,4.221,17.5,66.5,52.5,18.696825,3,7,10,33.96,0.78,4.74,0.95,0.963,19,22
4,Small,18,10,4.0,3,4.611,4.0,15.2,12.0,2.426175,1,7,8,44.36,3.36,4.67,1.12,0.993,20,25
4,SUV,18,10,13.5,7,9.641,13.5,51.3,40.5,5.4774,2,7,17,48.29,3.53,4.65,1.03,0.994,22,26
5,Sedan,19,9,6.0,3,11.484,6.0,22.8,18.0,3.42945,1,2,6,22.71,2.26,4.78,1.22,0.981,19,21
3,Truck,18,12,17.5,7,13.781,17.5,66.5,52.5,2.426175,1,18,23,29.31,2.22,4.78,0.95,0.985,23,26
4,Small,16,13,7.0,11,19.185,4.0,15.2,9.0,0.685125,1,16,23,37.93,1.43,4.71,0.94,0.982,19,23
5,Truck,19,12,17.5,7,12.6,17.5,66.5,52.5,5.4774,3,1,9,16.08,1.27,4.75,1.03,0.952,20,25
3,Small,18,10,4.0,3,5.255,4.0,15.2,12.0,0.685125,1,6,7,42.86,1.03,4.77,1.11,0.978,22,25
3,Truck,18,11,17.5,3,8.653,17.5,66.5,52.5,0.685125,3,6,9,35.32,1.84,4.64,1.19,0.985,22,25
2,Truck,19,10,17.5,3,10.085,17.5,66.5,52.5,3.42945,1,19,23,17.58,2.82,4.8,0.98,0.98,19,21
4,Sedan,18,10,6.0,7,14.743,6.0,22.8,18.0,5.4774,2,18,23,35.27,3.03,4.74,1.02,0.991,20,25
3,Truck,21,11,17.5,11,11.403,17.5,66.5,52.5,1.33605,3,1,8,32.75,0.59,4.76,1.21,0.95,22,24
2,Small,17,11,5.0,11,12.851,4.0,15.2,11.0,19.434825,1,8,9,17.76,2.66,4.69,1.02,0.979,21,25
4,Sedan,18,9,6.0,7,13.937,6.0,22.8,18.0,13.009950000000002,2,3,6,20.31,3.29,4.69,1.24,0.985,22,24
2,Small,20,10,7.0,3,17.924,4.0,15.2,9.0,0.685125,3,20,23,22.1,2.98,4.75,1.09,0.985,20,25
2,SUV,21,12,13.5,3,14.242,13.5,51.3,40.5,1.33605,1,9,20,46.95,1.95,4.65,1.14,0.989,21,25
4,Small,20,9,6.0,11,16.974,4.0,15.2,10.0,0.685125,2,6,19,26.96,1.1,4.76,1.13,0.967,20,25
1,Truck,19,11,17.5,11,6.484,17.5,66.5,52.5,13.009950000000002,3,19,23,34.25,2.58,4.76,1.12,0.989,22,24
3,Small,19,10,5.0,11,12.105,4.0,15.2,11.0,19.434825,2,7,18,44.67,1.79,4.79,1.18,0.988,20,22
1,Small,20,10,5.0,7,13.059,4.0,15.2,11.0,19.434825,1,20,23,11.23,2.59,4.67,1.03,0.966,19,23
5,Small,16,10,8.0,7,20.492,4.0,15.2,8.0,13.009950000000002,2,16,23,37.13,2.11,4.79,1.0,0.987,23,28
3,Truck,17,9,17.5,7,11.676,17.5,66.5,52.5,5.4774,2,17,23,35.46,2.29,4.61,1.11,0.988,21,26
5,Small,19,10,6.0,7,16.394,4.0,15.2,10.0,19.434825,1,7,18,15.63,1.72,4.77,1.16,0.963,19,23
2,Small,17,13,4.0,3,11.429,4.0,15.2,12.0,2.426175,2,10,16,35.74,1.22,4.77,1.07,0.977,23,25
4,Small,20,10,4.0,7,5.489,4.0,15.2,12.0,5.4774,1,3,7,22.06,2.78,4.77,1.17,0.984,22,27
1,SUV,20,10,13.5,7,7.358,13.5,51.3,40.5,3.42945,1,20,23,25.32,3.14,4.68,1.17,0.988,19,24
5,SUV,16,9,13.5,11,10.418,13.5,51.3,40.5,5.4774,1,4,6,28.94,2.37,4.72,0.91,0.986,21,23
4,Small,19,12,4.0,3,2.211,4.0,15.2,12.0,3.42945,2,19,23,38.29,0.8,4.64,1.13,0.968,20,23
3,Sedan,16,8,6.0,3,9.592,6.0,22.8,18.0,5.4774,2,16,23,9.35,2.58,4.73,0.9,0.959,19,21
5,Small,19,8,4.0,11,10.346,4.0,15.2,12.0,3.42945,2,5,18,13.9,2.64,4.71,1.07,0.973,23,27
3,Sedan,21,11,7.0,11,16.476,6.0,22.8,17.0,1.33605,3,6,9,19.93,1.21,4.64,0.91,0.959,22,26
4,Small,20,11,4.0,7,11.276,4.0,15.2,12.0,13.009950000000002,2,8,19,13.55,2.42,4.63,1.23,0.97,19,23
5,Small,20,9,4.0,11,7.886,4.0,15.2,12.0,19.434825,2,4,6,11.92,2.04,4.79,0.96,0.96,19,24
3,Small,17,10,5.0,11,12.94,4.0,15.2,11.0,2.426175,2,17,23,9.36,1.0,4.79,0.9,0.899,19,22
2,Sedan,21,12,7.0,7,17.396,6.0,22.8,17.0,3.42945,3,4,9,29.05,2.58,4.78,1.24,0.987,19,21
3,Sedan,17,11,6.0,3,14.723,6.0,22.8,18.0,2.426175,3,17,23,37.6,1.89,4.64,1.16,0.986,22,26
2,Small,19,11,4.0,7,9.666,4.0,15.2,12.0,1.33605,3,6,9,34.3,1.22,4.6,1.05,0.976,22,26
5,Sedan,19,10,6.0,3,8.887,6.0,22.8,18.0,13.009950000000002,1,7,18,20.31,1.67,4.64,1.0,0.971,22,26
2,SUV,19,12,13.5,11,10.781,13.5,51.3,40.5,1.33605,2,9,18,11.45,3.52,4.67,1.11,0.975,20,24
1,Sedan,17,13,6.0,3,8.639,6.0,22.8,18.0,5.4774,2,7,10,8.13,2.25,4.71,1.19,0.947,19,21
3,Small,20,9,4.0,7,11.744,4.0,15.2,12.0,19.434825,3,6,9,14.06,2.65,4.8,1.22,0.974,21,24
4,Small,18,13,4.0,11,9.25,4.0,15.2,12.0,5.4774,2,18,23,24.6,2.59,4.67,0.99,0.984,20,25
1,SUV,20,10,13.5,11,10.238,13.5,51.3,40.5,13.009950000000002,2,4,7,23.47,3.4,4.73,1.16,0.988,23,26
3,Truck,17,11,17.5,11,1.851,17.5,66.5,52.5,19.434825,2,8,10,34.63,1.58,4.61,1.14,0.982,21,26
3,Sedan,17,9,8.0,3,19.462,6.0,22.8,16.0,19.434825,1,17,23,45.05,1.39,4.64,1.18,0.984,22,27
4,Small,17,12,4.0,11,7.416,4.0,15.2,12.0,13.009950000000002,1,17,23,23.7,3.46,4.73,1.18,0.988,22,27
2,SUV,20,9,13.5,3,11.855,13.5,51.3,40.5,13.009950000000002,1,6,19,24.63,2.65,4.62,0.97,0.985,21,24
1,Small,16,10,5.0,7,14.503,4.0,15.2,11.0,19.434825,3,4,7,49.63,2.8,4.72,1.18,0.993,19,22
5,Truck,17,12,17.5,7,10.065,17.5,66.5,52.5,0.685125,3,8,11,36.71,3.41,4.78,0.97,0.992,22,25
1,SUV,17,13,13.5,11,7.071,13.5,51.3,40.5,18.696825,2,9,11,24.59,1.13,4.7,1.02,0.965,21,24
3,SUV,20,11,13.5,7,10.319,13.5,51.3,40.5,3.42945,2,20,23,46.97,0.53,4.6,1.1,0.961,21,26
2,SUV,21,11,13.5,11,7.922,13.5,51.3,40.5,5.4774,2,8,20,44.06,2.83,4.66,1.24,0.992,19,24
4,Small,17,9,4.0,3,10.203,4.0,15.2,12.0,2.426175,2,6,16,32.82,1.53,4.74,1.12,0.98,20,22
5,Sedan,17,9,8.0,3,18.935,6.0,22.8,16.0,0.685125,3,3,6,49.83,2.59,4.67,1.17,0.992,20,22
4,Truck,17,10,17.5,11,19.239,17.5,66.5,52.5,5.4774,1,7,16,49.08,0.95,4.72,1.22,0.979,22,26
2,Small,18,9,4.0,7,4.76,4.0,15.2,12.0,19.434825,3,6,17,12.71,2.13,4.71,1.06,0.964,19,21
3,Sedan,21,12,6.0,3,10.899,6.0,22.8,18.0,0.685125,3,9,20,46.51,2.06,4.78,0.93,0.99,22,27
5,Small,16,9,5.0,7,12.349,4.0,15.2,11.0,0.685125,1,6,15,11.8,1.8,4.62,1.13,0.954,22,26
5,Sedan,19,10,6.0,11,10.465,6.0,22.8,18.0,2.426175,3,19,23,15.55,0.88,4.79,1.15,0.93,22,25
3,Sedan,17,11,6.0,11,11.222,6.0,22.8,18.0,5.4774,1,5,8,33.64,0.82,4.61,1.06,0.964,20,23
2,SUV,19,10,13.5,7,12.108,13.5,51.3,40.5,1.33605,1,7,18,18.35,1.7,4.66,1.11,0.968,19,23
4,Sedan,19,9,6.0,11,9.917,6.0,22.8,18.0,2.426175,1,19,23,27.17,1.7,4.62,1.15,0.979,23,28
1,Small,17,13,6.0,11,14.662,4.0,15.2,10.0,3.42945,1,10,16,15.89,2.85,4.73,0.93,0.978,19,22
1,SUV,21,10,13.5,11,14.006,13.5,51.3,40.5,5.4774,1,1,7,20.11,2.7,4.7,0.94,0.982,19,24
5,Sedan,17,9,6.0,7,9.707,6.0,22.8,18.0,3.42945,2,6,16,44.13,1.2,4.67,1.19,0.981,22,26
4,Sedan,16,10,6.0,11,15.139,6.0,22.8,18.0,19.434825,3,3,7,15.58,0.74,4.73,0.94,0.917,22,27
2,Sedan,17,10,7.0,3,16.485,6.0,22.8,17.0,13.009950000000002,3,4,7,38.09,2.79,4.71,0.98,0.991,19,21
4,Truck,17,9,17.5,11,9.768,17.5,66.5,52.5,19.434825,3,6,16,17.54,2.68,4.62,0.99,0.979,19,22
1,Sedan,18,9,6.0,11,11.12,6.0,22.8,18.0,0.685125,3,6,17,44.42,2.82,4.73,0.97,0.992,19,23
3,SUV,18,12,13.5,7,7.122,13.5,51.3,40.5,3.42945,1,2,9,47.33,2.79,4.7,1.22,0.992,22,24
5,Sedan,17,13,6.0,11,8.882,6.0,22.8,18.0,19.434825,2,10,16,47.65,3.33,4.61,1.21,0.994,20,25
3,Sedan,18,11,6.0,3,2.246,6.0,22.8,18.0,13.009950000000002,1,8,17,25.0,2.85,4.79,1.19,0.986,22,26
1,Small,19,12,4.0,11,8.535,4.0,15.2,12.0,18.696825,2,3,9,36.66,1.29,4.65,1.12,0.979,21,25
1,SUV,16,9,13.5,3,13.246,13.5,51.3,40.5,1.33605,1,6,7,26.98,1.42,4.64,1.17,0.974,22,24
2,Sedan,19,11,6.0,7,8.12,6.0,22.8,18.0,19.434825,1,4,8,15.96,1.17,4.71,0.96,0.948,20,24
2,SUV,19,12,13.5,3,9.361,13.5,51.3,40.5,2.426175,2,19,23,31.62,1.59,4.67,0.99,0.98,22,24
4,Sedan,21,9,6.0,3,6.11,6.0,22.8,18.0,5.4774,2,2,6,33.93,2.47,4.63,1.05,0.988,20,23
1,SUV,18,11,13.5,11,10.011,13.5,51.3,40.5,1.33605,2,18,23,17.0,0.55,4.6,0.98,0.899,23,26
3,Small,20,9,4.0,11,10.271,4.0,15.2,12.0,3.42945,3,20,23,29.22,3.24,4.79,1.19,0.989,23,25
2,SUV,19,11,13.5,7,9.217,13.5,51.3,40.5,2.426175,1,19,23,9.68,2.31,4.62,1.05,0.956,19,24
4,Small,17,11,4.0,7,7.712,4.0,15.2,12.0,5.4774,1,17,23,45.56,1.97,4.7,1.07,0.989,19,22
2,Sedan,19,8,6.0,11,6.893,6.0,22.8,18.0,13.009950000000002,3,2,5,43.79,2.87,4.7,0.95,0.992,20,22
5,Truck,18,10,17.5,11,15.069,17.5,66.5,52.5,19.434825,3,1,7,38.07,0.88,4.61,1.13,0.971,23,28
4,Small,19,9,5.0,11,12.809,4.0,15.2,11.0,2.426175,3,6,18,32.26,2.34,4.79,1.04,0.987,23,27
3,Truck,20,9,17.5,3,7.721,17.5,66.5,52.5,13.009950000000002,1,6,19,32.6,3.15,4.73,1.03,0.99,23,25
2,Small,16,10,5.0,7,12.221,4.0,15.2,11.0,18.696825,1,7,15,17.02,2.27,4.64,1.24,0.974,21,26
5,Small,19,10,5.0,7,12.872,4.0,15.2,11.0,5.4774,1,2,7,49.21,0.79,4.72,0.92,0.975,19,23
5,Small,20,12,4.0,11,10.816,4.0,15.2,12.0,19.434825,2,20,23,48.1,1.53,4.76,0.96,0.987,21,25
4,Truck,19,13,17.5,3,8.575,17.5,66.5,52.5,19.434825,1,19,23,17.41,2.58,4.69,1.05,0.978,21,25
3,Small,18,9,6.0,7,15.886,4.0,15.2,10.0,0.685125,1,6,17,13.54,1.68,4.69,1.01,0.957,21,23
4,SUV,20,11,13.5,11,12.431,13.5,51.3,40.5,18.696825,3,8,19,14.1,2.4,4.69,1.2,0.971,19,24
5,Small,20,13,4.0,11,10.591,4.0,15.2,12.0,1.33605,1,20,23,39.18,2.49,4.75,1.23,0.99,20,25
5,SUV,16,10,13.5,3,12.093,13.5,51.3,40.5,2.426175,1,16,23,37.01,3.01,4.64,0.93,0.991,22,24
1,Small,19,10,4.0,11,7.334,4.0,15.2,12.0,13.009950000000002,3,6,9,42.87,1.12,4.77,1.22,0.979,22,24
5,SUV,18,12,13.5,3,9.185,13.5,51.3,40.5,0.685125,2,5,9,17.6,3.15,4.62,1.24,0.982,22,25
3,Sedan,21,12,6.0,11,12.216,6.0,22.8,18.0,18.696825,2,9,11,34.98,0.89,4.8,1.17,0.968,20,25
4,SUV,18,8,13.5,7,9.587,13.5,51.3,40.5,13.009950000000002,1,5,17,10.14,2.17,4.69,1.22,0.956,23,25
1,Truck,16,11,17.5,7,13.181,17.5,66.5,52.5,3.42945,3,8,15,13.71,2.72,4.66,1.2,0.974,19,22
2,Small,21,9,4.0,7,7.392,4.0,15.2,12.0,0.685125,3,3,6,24.51,2.18,4.62,1.14,0.981,22,25
5,Sedan,18,10,6.0,11,14.594,6.0,22.8,18.0,18.696825,1,3,7,20.03,2.28,4.74,0.93,0.978,20,25
4,SUV,19,10,13.5,11,13.948,13.5,51.3,40.5,1.33605,1,19,23,21.16,1.33,4.72,1.25,0.965,22,24
1,Truck,20,12,17.5,3,5.58,17.5,66.5,52.5,18.696825,2,9,19,42.29,0.72,4.67,1.16,0.968,21,24
5,Small,17,9,4.0,3,9.618,4.0,15.2,12.0,0.685125,1,17,23,49.91,3.24,4.77,0.94,0.994,19,21
2,Small,18,13,4.0,3,11.092,4.0,15.2,12.0,13.009950000000002,2,6,10,10.23,2.74,4.79,1.18,0.965,21,24
4,Small,19,10,4.0,3,4.378,4.0,15.2,12.0,2.426175,3,19,23,47.94,0.78,4.64,0.93,0.974,22,24
3,Sedan,19,12,6.0,3,11.459,6.0,22.8,18.0,2.426175,1,8,9,17.76,1.87,4.75,0.97,0.97,19,21
3,SUV,17,10,13.5,11,14.079,13.5,51.3,40.5,0.685125,1,7,16,15.5,0.8,4.61,1.23,0.923,21,26
4,SUV,18,11,13.5,7,16.187,13.5,51.3,40.5,3.42945,2,8,17,15.1,0.55,4.67,1.09,0.887,21,23
4,Sedan,18,10,6.0,7,10.177,6.0,22.8,18.0,18.696825,3,7,17,16.15,2.77,4.76,0.93,0.978,21,25
5,Small,17,11,6.0,7,14.898,4.0,15.2,10.0,19.434825,3,8,11,27.64,2.26,4.65,1.15,0.984,21,24
2,Small,19,8,4.0,3,8.967,4.0,15.2,12.0,2.426175,2,19,23,22.23,2.01,4.76,1.04,0.978,21,23
2,Sedan,16,11,6.0,11,9.595,6.0,22.8,18.0,19.434825,3,8,15,35.61,2.43,4.61,1.17,0.989,23,28
4,Small,20,12,6.0,11,14.967,4.0,15.2,10.0,3.42945,1,9,19,41.23,3.51,4.7,1.03,0.993,21,26
5,Small,20,9,4.0,11,11.262,4.0,15.2,12.0,5.4774,2,20,23,15.49,1.52,4.64,1.21,0.958,20,22
5,SUV,18,9,13.5,11,17.18,13.5,51.3,40.5,2.426175,2,18,23,32.31,1.43,4.74,1.16,0.979,22,25
5,Small,19,12,5.0,3,12.345,4.0,15.2,11.0,13.009950000000002,2,9,18,16.18,1.26,4.7,1.25,0.952,23,26
5,Sedan,19,9,6.0,3,14.419,6.0,22.8,18.0,19.434825,3,6,18,40.91,2.28,4.8,0.98,0.989,21,23
4,Truck,22,9,17.5,7,11.153,17.5,66.5,52.5,19.434825,1,22,23,29.12,2.18,4.75,1.04,0.984,23,28
1,Small,17,12,5.0,11,12.707,4.0,15.2,11.0,13.009950000000002,2,17,23,48.03,3.16,4.66,1.24,0.993,19,22
1,Truck,16,12,17.5,3,9.183,17.5,66.5,52.5,2.426175,3,9,15,27.68,3.34,4.77,1.15,0.989,20,24
2,SUV,20,11,13.5,7,12.126,13.5,51.3,40.5,2.426175,1,20,23,18.88,0.78,4.8,1.24,0.934,22,25
5,Small,18,8,4.0,3,8.116,4.0,15.2,12.0,1.33605,1,3,5,39.85,2.84,4.63,1.18,0.991,19,21
1,SUV,21,10,13.5,11,8.871,13.5,51.3,40.5,2.426175,1,21,23,28.58,2.39,4.61,0.93,0.985,22,27
3,Sedan,20,10,6.0,3,7.825,6.0,22.8,18.0,18.696825,2,6,8,11.47,3.18,4.77,1.01,0.973,19,22
1,Small,20,11,5.0,11,12.894,4.0,15.2,11.0,0.685125,1,20,23,32.44,0.62,4.67,1.18,0.951,23,26
2,Small,20,9,6.0,7,15.642,4.0,15.2,10.0,18.696825,2,6,19,43.6,1.13,4.66,1.22,0.98,23,26
4,Truck,18,10,17.5,11,11.731,17.5,66.5,52.5,1.33605,3,1,7,27.75,0.92,4.66,1.0,0.962,20,23
3,Small,20,10,4.0,7,9.315,4.0,15.2,12.0,0.685125,3,3,7,30.28,0.93,4.8,1.22,0.965,19,24
3,Small,19,12,4.0,3,3.081,4.0,15.2,12.0,3.42945,2,9,18,8.35,1.22,4.68,1.24,0.906,21,24
4,Small,18,12,4.0,7,7.358,4.0,15.2,12.0,3.42945,3,4,9,35.92,1.42,4.68,0.95,0.981,21,26
5,Small,16,11,4.0,7,11.532,4.0,15.2,12.0,5.4774,1,8,15,47.11,2.91,4.61,0.91,0.993,20,24
1,Small,18,11,4.0,3,7.641,4.0,15.2,12.0,1.33605,3,18,23,25.18,1.74,4.62,1.0,0.977,23,28
2,Small,16,10,5.0,3,11.887,4.0,15.2,11.0,19.434825,1,16,23,42.59,1.95,4.71,1.17,0.988,20,25
2,SUV,18,9,13.5,11,11.752,13.5,51.3,40.5,2.426175,2,6,17,34.97,2.83,4.68,1.13,0.99,19,22
3,Small,19,10,4.0,3,9.276,4.0,15.2,12.0,0.685125,1,19,23,42.27,1.22,4.67,1.03,0.981,23,26
2,Sedan,18,12,7.0,11,16.086,6.0,22.8,17.0,19.434825,2,18,23,38.84,1.65,4.72,1.02,0.985,20,22
5,Small,19,8,4.0,7,9.693,4.0,15.2,12.0,3.42945,2,5,18,37.75,2.88,4.68,1.01,0.991,23,28
5,Small,20,9,4.0,11,7.077,4.0,15.2,12.0,5.4774,3,20,23,10.5,3.35,4.76,1.09,0.972,21,23
1,Small,18,9,4.0,3,11.519,4.0,15.2,12.0,0.685125,1,3,6,8.84,1.75,4.74,1.15,0.937,19,24
3,Small,20,9,4.0,7,5.632,4.0,15.2,12.0,0.685125,2,4,6,25.77,2.82,4.7,0.96,0.986,23,28
1,SUV,17,12,13.5,3,9.462,13.5,51.3,40.5,18.696825,3,9,16,9.37,3.37,4.71,0.99,0.969,21,26
4,Small,18,13,4.0,11,7.204,4.0,15.2,12.0,18.696825,1,9,10,28.7,2.58,4.8,1.14,0.987,20,25
4,Truck,17,9,17.5,7,4.173,17.5,66.5,52.5,3.42945,2,1,6,22.19,2.6,4.61,0.9,0.983,20,25
5,Sedan,18,11,7.0,11,15.995,6.0,22.8,17.0,2.426175,3,8,17,47.15,1.2,4.72,1.01,0.982,23,25
3,Sedan,18,11,6.0,11,14.603,6.0,22.8,18.0,1.33605,2,8,17,17.37,2.17,4.64,0.98,0.974,22,24
3,Sedan,16,11,6.0,11,8.715,6.0,22.8,18.0,0.685125,3,16,23,18.97,1.93,4.72,1.11,0.973,22,24
3,Small,18,11,4.0,11,11.408,4.0,15.2,12.0,18.696825,1,18,23,42.95,1.24,4.63,1.2,0.981,20,23
2,SUV,19,11,13.5,7,11.248,13.5,51.3,40.5,18.696825,1,1,8,13.14,1.52,4.78,1.13,0.951,19,22
3,Small,20,9,4.0,7,4.046,4.0,15.2,12.0,18.696825,3,20,23,18.74,1.87,4.66,0.92,0.972,22,27
1,Small,21,12,4.0,3,7.976,4.0,15.2,12.0,18.696825,3,9,20,11.78,1.52,4.61,1.05,0.946,21,23
1,Small,18,11,4.0,7,7.26,4.0,15.2,12.0,5.4774,1,18,23,40.84,2.32,4.79,0.95,0.99,21,26
3,Sedan,22,10,7.0,3,15.165,6.0,22.8,17.0,5.4774,3,7,21,44.99,0.72,4.67,1.13,0.97,19,24
4,Sedan,17,10,6.0,3,8.286,6.0,22.8,18.0,2.426175,3,7,16,27.68,1.93,4.74,1.18,0.981,19,24
4,Sedan,19,12,6.0,3,10.843,6.0,22.8,18.0,13.009950000000002,1,19,23,26.2,2.93,4.69,0.99,0.987,20,23
4,Small,18,10,4.0,3,9.959,4.0,15.2,12.0,19.434825,2,7,17,28.73,2.48,4.66,1.04,0.986,22,27
5,Small,19,9,5.0,3,12.018,4.0,15.2,11.0,0.685125,3,2,6,21.18,1.96,4.62,1.11,0.976,23,25
3,Small,19,13,6.0,11,14.764,4.0,15.2,10.0,13.009950000000002,3,5,10,36.61,2.01,4.64,1.18,0.987,23,28
1,Small,21,10,4.0,3,7.83,4.0,15.2,12.0,13.009950000000002,2,21,23,34.2,0.76,4.7,1.09,0.962,19,21
3,Small,20,11,4.0,7,7.98,4.0,15.2,12.0,5.4774,3,4,8,14.84,1.63,4.64,1.19,0.96,20,24
2,Small,18,10,4.0,7,10.573,4.0,15.2,12.0,18.696825,2,2,7,34.81,1.51,4.72,0.93,0.981,23,25
1,SUV,18,8,13.5,11,7.271,13.5,51.3,40.5,3.42945,3,4,7,33.71,2.18,4.77,0.92,0.986,19,21
5,Truck,16,11,17.5,7,4.522,17.5,66.5,52.5,0.685125,1,16,23,36.94,0.62,4.72,1.21,0.957,23,28
5,Small,19,11,5.0,7,14.042,4.0,15.2,11.0,18.696825,1,8,18,33.27,3.04,4.78,1.22,0.99,20,23
3,Sedan,17,11,6.0,3,1.793,6.0,22.8,18.0,13.009950000000002,3,1,8,44.18,2.93,4.72,1.19,0.992,23,27
4,Sedan,20,10,6.0,3,6.04,6.0,22.8,18.0,5.4774,3,7,19,25.81,2.01,4.63,1.04,0.981,19,22
3,SUV,17,10,13.5,11,6.671,13.5,51.3,40.5,5.4774,1,1,7,10.87,1.97,4.76,1.16,0.954,20,22
2,Sedan,21,8,6.0,11,5.559,6.0,22.8,18.0,2.426175,3,5,20,36.23,1.37,4.71,1.03,0.98,21,24
4,Small,16,11,4.0,7,5.971,4.0,15.2,12.0,5.4774,1,7,8,14.24,2.58,4.77,0.91,0.973,22,27
3,Small,20,8,4.0,3,10.947,4.0,15.2,12.0,2.426175,3,5,19,34.44,1.77,4.64,0.97,0.984,20,23
5,Small,19,11,6.0,11,15.642,4.0,15.2,10.0,1.33605,3,8,18,45.7,2.22,4.61,0.94,0.99,19,24
5,SUV,17,9,13.5,7,15.506,13.5,51.3,40.5,2.426175,2,6,16,16.41,0.85,4.67,0.92,0.931,19,24
2,SUV,20,9,13.5,11,14.799,13.5,51.3,40.5,5.4774,2,1,6,7.17,3.03,4.62,0.96,0.955,23,27
5,Small,17,10,4.0,3,5.966,4.0,15.2,12.0,5.4774,3,7,16,31.61,1.34,4.67,1.17,0.977,23,25
2,Small,19,12,4.0,3,6.469,4.0,15.2,12.0,19.434825,3,5,9,16.61,1.46,4.69,1.19,0.96,22,26
5,Sedan,16,9,6.0,7,9.243,6.0,22.8,18.0,1.33605,3,6,15,40.39,2.38,4.7,1.01,0.99,19,22
5,Truck,16,9,17.5,11,12.746,17.5,66.5,52.5,5.4774,3,6,15,26.78,1.58,4.62,0.97,0.977,23,27
1,Small,16,9,4.0,7,6.629,4.0,15.2,12.0,5.4774,3,2,6,32.07,1.81,4.68,0.97,0.983,22,24
4,SUV,19,10,13.5,11,4.233,13.5,51.3,40.5,0.685125,2,7,18,35.59,1.41,4.68,1.22,0.98,19,22
5,Small,19,10,4.0,11,8.161,4.0,15.2,12.0,19.434825,3,7,18,15.0,0.94,4.65,1.09,0.932,19,21
2,Sedan,17,10,6.0,7,5.676,6.0,22.8,18.0,3.42945,2,7,9,44.48,2.62,4.72,0.92,0.991,22,25
3,Small,20,11,4.0,11,6.976,4.0,15.2,12.0,3.42945,3,8,19,16.58,3.44,4.7,1.24,0.983,20,22
1,Small,16,11,4.0,3,9.68,4.0,15.2,12.0,0.685125,2,16,23,21.71,1.6,4.62,0.95,0.972,19,23
3,Small,19,11,5.0,7,12.476,4.0,15.2,11.0,18.696825,3,8,18,35.76,2.89,4.71,1.12,0.99,19,22
4,SUV,18,11,13.5,3,7.154,13.5,51.3,40.5,0.685125,1,8,17,18.5,0.92,4.7,1.21,0.943,20,22
2,Small,17,10,4.0,3,6.334,4.0,15.2,12.0,5.4774,2,5,7,36.48,3.53,4.76,1.01,0.992,23,26
4,Small,18,10,4.0,11,6.754,4.0,15.2,12.0,3.42945,1,18,23,29.52,1.73,4.71,1.0,0.981,21,23
4,Sedan,17,11,6.0,11,10.183,6.0,22.8,18.0,2.426175,2,8,16,37.77,0.85,4.72,1.13,0.969,22,27
3,Sedan,20,10,6.0,3,12.927,6.0,22.8,18.0,2.426175,3,2,7,29.36,1.27,4.74,0.98,0.974,21,25
